textID,text,selected_text,sentiment
6e638ba726, awww  I`ll let you off - but you`d better be there for my next 30th! XD,awww  I`ll let you off - but you`d better be there for my next 30th! XD,positive
d45ad63346, YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I`ll come prepared!,YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I`ll come prepared!,neutral
317b13bd9d," ah! well, I`ll see if I can find u later in the week.  I am tempted to look at Leica`s this week. LOL. We could go check it out.","ah! well, I`ll see if I can find u later in the week.  I am tempted to look at Leica`s this week. LOL. We could go check it out.",neutral
35c1084565, babe u aint been reading my tweets- my phone has fallen apart. My new on comes nxt wk. The track ball keeps fallin out my phone,babe u aint been reading my tweets- my phone has fallen apart. My new on comes nxt wk. The track ball keeps fallin out my phone,neutral
b57188597f,  hhahaa!    its well strange just woke up to an empty house ahah  lolllllyyyyyyyy<3 love that dog,hhahaa!    its well strange just woke up to an empty house ahah  lolllllyyyyyyyy<3 love that,neutral
4f5340eafa,"_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",bloody,negative
10ed94f7b0,_s make me tea pleaseeeeeeeeeee,make me tea pleaseeeeeeeeeee,neutral
1067c256cc, classes. n bout to make sum breakfast..,classes. n bout to make sum breakfast..,neutral
b8d2a9667c, oh dear.. u serious? so how does one prevent bites??  I`m so itchy its distracting while editing.. *sigh*,o itchy,negative
da9e7cabbc,Sports car + curb = flat tire.,Sports car + curb = flat tire.,neutral
845889ea57,i think i just good stood up...,good,positive
d632d916e1,"Omnomnom    JUST came online to 69 unread emails, as well as my backlog from yesterday  http://tinyurl.com/lxjdjc","Omnomnom    JUST came online to 69 unread emails, as well as my backlog from yesterday  http://tinyurl.com/lxjd",neutral
3d4f44b382,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions,(much) better cook,positive
7048b3a9c0," Nako! Umuulan pa naman!  Anyway, enjoy the bike rides!",", enjoy",positive
b66503f26a,has just discovered a great site!,great,positive
c6787281f9, Oohh Yaay like it !  ?    Love ya,Yaay like it !  ?    Love,positive
8dee9a95f0,DotA is an addiction...i waste 6-7 hours playing dota,waste,negative
d9c836bb8b, Yeah. It totally sucks.  I hate not being able to breathe! Thanks for the ff!,Yeah. It totally sucks.  I hate not being able to breathe! Thanks for the ff!,neutral
6b2c6b3095, How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,'accidentally',negative
caf738c7d5,_Lhoste Thanks you so much for following me on Twitter; I hope you find it as exciting as I do! Looking forward to your tweets!,Thanks you so much,positive
7c26a466b6,hi guys just doing da usael notmuch really! <3 sad me,sad me,negative
1adaa3519d,"Happy Mother`s Day to all the mommies out there, be you woman or man as long as you`re `momma` to someone this is your day!",Happy Mother`s Day,positive
598c09a87d,"Not smoking sucks sucks **** SUCKS, I want a cig","SUCKS,",negative
5b34c6a158," no, i do better with people i don`t know   you`re going to chiodos tonight, right? just kill something for me.","no, i do better with people i don`t know   you`re going to chiodos tonight, right? just kill something for me",neutral
20951ebfde, While im stuck INSIDE in Elk Grove Village working all day   Someone should enjoy it!,While im stuck INSIDE in Elk Grove Village working all day   Someone should enjoy it,neutral
3793966498, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,Please feel free to watch and enjoy,positive
8151b953ca, That was nice. I Just ordered my mom her gift from me and my sister.   Something different and unexpected.,nice.,positive
7a3840a246,Don`t follow your dreams; chase them.- Richard Dumb (who I think is very smart,who I think is very smart,positive
3d5c1ed21b, Up is out?  I didn`t get the memo   It looks amazing.,o   It looks amazi,positive
e0879b38f2, yeah twitter is a lot of fun babe... especially when you`ve got ppl to talk to! lol & that sounds Goooooood lol,yeah twitter is a lot of fun babe... especially when you`ve got ppl to talk to! lol & that sounds Goooooood lol,positive
3e9559f5a8,tonight was hilariouss  i loveeee everyone that was theree,loveeee,positive
d482c6c7d5, thank YOU!! You guys did awesome things for my blog tonight  so grateful!!,so grateful!!,positive
d716550d6a, Call me when you have time and a good phone  I wanna catch up with you! I love you and miss you.,Call me when you have time and a good phone  I wanna catch up with you! I love you and miss you.,neutral
fe80c21e0f,has heart burn,has heart burn,negative
e9c337f756,@_TWEE haha thanks to you that`s my new word for the week! ****,thanks to you th,positive
ea912151ea," even if I was drunk, I`d think about using a fake/temporary mail address","even if I was drunk, I`d think about using a fake/temporary mail address",neutral
0676ff0933,Happy Mom`s day to your moms !,Happy,positive
e41a2b7868,_Guy Would luv to hear music too but iÃ¯Â¿Â½m out of batteries - the tv plays besides but i think this is some kind of vampire movie,luv,positive
a381d7bfa5,Just touched down in Changi. +1/2 hrs to kill before heading to Penang.  Must fly singapore air more often!,Just touched down in Changi. +1/2 hrs to kill before heading to Penang.  Must fly singapore air more often!,neutral
003034a92b," dude, that`s eff`ed up. LOL @ chris browning you. We live so far apart and Im afraid to fly",afraid,negative
b57eb445ce,wow i have no friends on twitter,wow i have no friends on twitter,neutral
5ce6e92e2c,Washing The Dishes :S iTs So hard 2 be Me,hard,negative
57558f3cbe,"Just wanted to say, positivity is doin me good! Change it up! Won`t regret it... Forsure..",positivity is doin me good! Change it up! Won`t regret it... Forsure..,positive
b38e530e2d, my friend sent u call bck messages. i dunno if you could reply but she has no credit thts all.,my friend sent u call bck messages. i dunno if you could reply but she has no credit thts all.,neutral
d703cd3563, I had mint ice-cream for dessert tonight. Love the stuff!,Love,positive
b5a0dcb5ee,watching snl with my ucsd girls and laughing about twitter/blackberry jokes  thought i`d tweet that.,laughing,positive
af60628cca,Drink #2: And at 12:45pm when leaving the shops I had a Medium Light Coffee Frappuccino. Nom nom nom,when leaving the shops I had a Medium Light Coffee Frappuccino. Nom nom nom,neutral
14c67c535b, Depends on what they want for it....I`ve become poor again,.I`ve become poor again,negative
4367f31dec,uploading pictures on myspace,uploading pictures on myspace,neutral
e2b9a690b8," but it was kinda funny, sorry. ur still my favorite tho","but it was kinda funny, sorry. ur still my favorite tho",neutral
